u_id,감칠맛,걸쭉함,견과류_땅콩_잣향,고소함,곡물_옥수수_보리,기타_커피_캐러멜_토란,깔끔,꿀맛_당류,누룩,다양,단맛,독특,드라이,레몬_유자류_감귤류_자몽,매실류_파인애플,바나나_망고_멜론,바닐라_국화_매화_연꽃_유채꽃_꽃향,베리류_딸기,사과_배_감,스모키한,신맛,여운,열대과일,오디_복분자,오미자류,음료,인삼_생강강황_약재,자두_복숭아_체리,잔잔한,조화,진득,청_포도,청량,탄닌감,탄산,풀내음_나무_볏짚,허브_시트러스,화끈함
307,5,0.38385831,0.412359178,2.5,1.850492066,0.467973525,5,0.480385542,1.781883608,1.70425765,5,1.357719174,0.534823113,2.5,0.802601121,0.536258013,0.554740201,0.889451479,0.951785714,1.551190476,1.748412698,1.625,0.636524473,0.435584284,0.321636332,0.228475269,0.327593708,0.395184839,2.5,1.505116087,2.5,2.5,1.589795918,0.348494603,2.5,0.921836407,0.515649373,2.5
308,0.75,,,0.5,,,0.75,,0.5,0.25,0.75,0.75,,0.5,,,,,,,0.75,0.5,,,0.25,,,,0.75,0.25,,,0.75,,0.25,,,
309,4,0.216140642,0.919896641,1.5,1.456349206,0.225223614,4,1.611111111,1.320436508,1.67952381,4,4,0.30546761,0.726190476,1.491071429,0.23618566,0.808075858,2.5,1.085378087,1.666666667,1.589781746,1.666666667,0.32279298,2.5,0.227719156,0.315238678,1.5,1.611111111,1.5,0.833183064,1.555555556,0.520449155,4,0.461161388,0.761343015,1.5,0.387475098,4
310,5,,,5,2.5,,2.5,,5,0.789473684,5,2.5,,5,,,,0.236842105,0.157894737,0.157894737,5,2.5,,,,,,,5,0.868421053,0.157894737,0.236842105,2.5,,0.236842105,,,0.157894737
311,,,,,,,,,,,5,5,,,5,,,,,,5,,,,,,,,,,,,,,,,,
312,1.25,0.138888889,0.138888889,1.25,1.25,0.76984127,1.25,0.111111111,1.25,1.059606481,4.875,1.033705357,0.111111111,1.25,1.130621693,0.138888889,0.329737103,0.419208829,0.411458333,0.507853836,4.875,0.823928571,0.726666667,,0.25,,0.25,2.5,3.75,2.375,0.620721726,1.125,1.240277778,,0.82390873,0.138888889,1.25,0.6171875
313,2.5,0.563646487,0.298921712,1.40099415,1.457369921,0.281483288,2.5,0.211844639,0.835264292,2.5,5,1.37723154,0.28471833,0.660448477,1.212991269,0.384530502,0.31874067,2.5,2.5,0.832601012,5,1.059888445,0.357582671,0.370179471,0.736670294,0.437852827,2.5,0.748321328,5,1.103511552,1.278220698,0.664158725,5,2.5,1.578308753,0.542251683,0.438244885,0.869526075
314,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
315,5,,,,,,5,,,,5,,,,,,,,,5,,5,,,,,,,,,5,,5,,,,,
316,5,0.235294118,,5,2.109477124,1.117647059,5,5,5,1.198529412,5,2.166666667,2,,,,0.294117647,1.25,0.235294118,,2.330882353,2.18504902,0.294117647,,0.235294118,,0.235294118,2.5,2.458333333,2.166666667,5,2.1875,2.470588235,,1.621323529,,,0.705882353
317,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
318,2.25,0.347761259,0.562756868,1.416047676,4.5,0.321958459,2.25,0.78053508,2.25,1.01995637,4.5,1.124603175,0.759593643,1.246060091,2.25,0.373282989,0.620791585,2.25,0.90092418,0.761328024,2.25,2.25,0.410936892,0.46481281,0.432553703,0.335724115,0.706283515,0.492353398,4.5,0.798522212,1.115497449,0.425844232,2.25,0.449108958,0.584597171,0.676941947,0.396769919,2.25
319,1.189795918,0.138888889,0.138888889,1.01521164,1.165873016,0.76984127,0.666666667,0.111111111,1.047619048,1.086226852,4.166666667,0.666666667,0.111111111,1.082589286,1.252248677,0.138888889,0.344419643,0.666666667,0.666666667,0.524255952,4.166666667,0.656869048,0.597396825,,0.25,,0.25,1.333333333,1.333333333,2.833333333,0.847142503,1.5,0.666666667,,0.666666667,0.138888889,0.666666667,0.563616071
320,3.25,0.407484838,0.367501424,1.042131552,1.255224678,0.279143666,1.666666667,0.582101233,0.833333333,0.833333333,4.833333333,2.416666667,0.299860797,0.755282542,0.857769954,0.485859335,0.32054801,2.333333333,4,0.833333333,3.166666667,0.75,0.75,0.451145094,0.75,0.157888162,0.40682484,0.833333333,3.25,1.583333333,2.416666667,0.459683957,0.833333333,0.2871125,3.166666667,0.389613388,0.75,1.666666667
321,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
322,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
323,5,,,,,,,,5,,5,,,,,,,,,,5,,,,,,,,,5,,,,,5,,,
324,2.5,0.549172233,0.592592593,2.5,1.04537037,0.794871795,2.5,2.5,5,0.998015873,5,0.60515873,2.5,0.757936508,0.802431541,0.388888889,2.5,0.65917756,0.438988095,0.453703704,2.5,2.5,0.608465608,2.5,0.555462451,0.061728395,1.394230769,0.889798987,5,1.220238095,2.5,0.539835763,1.704475309,,1.312,0.448216735,0.666666667,0.62962963
325,2.5,0.196399457,0.727105978,2.5,2.5,0.312628142,1.651391994,2.5,1.283863872,5,5,1.118701116,0.349396135,0.739793417,0.211430297,2.5,0.378703704,0.564681821,0.713167846,0.273059006,2.5,0.983085317,2.5,0.642857143,2.5,0.363839286,0.357142857,0.431084656,5,1.167683855,2.5,0.556904392,2.5,0.130434783,2.5,0.362602657,0.473611111,1.013705573
326,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
327,5,0.270794159,0.319398482,2,2,0.497074634,3,0.586260991,0.984693552,0.939385116,5,2,0.496268867,2,3,0.430687713,0.444474322,0.76236492,0.814059821,0.633237133,5,0.704572104,3,0.269572525,0.533128189,0.326309161,0.394268509,0.447927282,2,2,0.891085098,0.619697662,3,0.469732732,0.90153609,0.457561016,2,0.881634368
328,4.5,,,,,,4.5,,,,4.5,,,,,,,,,4.5,,4.5,,,,,,,,,4.5,,4.5,,,,,
329,1.958333333,0.43337902,0.505109127,1.910282446,1.75,0.21959717,1.688909774,0.613095238,1.605859473,0.707404582,5,5,0.35397409,1.529562114,0.825814536,0.958972738,0.341631069,5,4.555555556,1.199567142,5,4.555555556,4.555555556,0.298809524,4.555555556,0.15625,,0.928571429,5,5,4.555555556,0.44574575,1.666144528,0.588235294,5,0.232808584,1.05994152,1.480223153
330,2.587301587,0.245687135,0.701535861,5,1.811904762,1.125376157,5,0.361246959,5,1.433333333,5,5,0.698734056,1.26469832,0.994444444,0.288214289,0.506819013,0.588319826,0.548924887,0.418430335,5,1.722789116,0.300023036,0.399438075,0.238847118,0.336397036,0.468859774,0.523578714,5,1.129216309,1.447922016,0.421966858,5,0.26357068,0.77288396,0.701944529,0.525730326,5
331,5,,,5,,5,5,,5,,5,,,,,,,,,,5,,,,,,,,,5,5,,5,,,,,
332,2.222222222,0.625,,1.96875,5,,2.103174603,1.0625,5,,5,1.421626984,,1.972222222,0.892857143,,,1.285714286,2.5,,5,5,,0.625,,,,,5,,0.625,,2.095238095,0.625,1.208333333,,,5
333,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
334,4.5,,,4.5,,4.5,4.5,,4.5,,4.5,,,,,,,,,,4.5,,,,,,,,,4.5,4.5,,4.5,,,,,
335,4.75,3.25,0.3125,4.75,3.083333333,0.623266645,4.75,0.722230003,1.880952381,2.333333333,1.5,0.75,1,0.833333333,1.092857143,0.481121615,0.51547619,0.541766846,0.598435068,0.69047619,2.416666667,1.5,0.242401961,0.432142857,0.408333333,0.510714286,0.845702355,0.6875,1.583333333,0.75,0.75,0.28125,3.083333333,0.287683824,0.521006944,0.857142857,0.432291667,0.833333333
336,4.875,0.269489893,0.493970715,1.125,0.817403688,1.125,2.375,0.686747877,1.125,0.794754522,4.875,2.5,0.542543374,0.674289406,0.613104467,0.306247152,0.335917313,0.686434109,0.629264545,1.25,1.125,1.25,0.49112178,0.642857143,0.442291128,0.225723021,0.384576027,0.572338536,1.354562234,1.125,2.375,0.271244047,4.875,0.227569931,1.075412066,0.647028424,0.338953622,1.129242033
337,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
338,5,,,,,,5,,,,5,,,,,,,,,5,,5,,,,,,,,,5,,5,,,,,
339,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,5,5,,,,,,,,5,
340,1.833333333,,,1.666666667,2,,1.888888889,1.666666667,1.666666667,,5,,,,2,,5,2,,,5,5,,,,,,,5,5,1.833333333,,2,,,,,
341,5,,,5,,,5,,5,,5,5,,5,,,,,,,5,5,,,,,,,5,,,,5,,,,,
342,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
343,1.092193068,0.138888889,0.138888889,1.039588057,1.074716553,0.593253968,1.163001543,0.111111111,1.103835979,0.972635582,4.666666667,1.333333333,0.111111111,0.94489914,1.333333333,0.236111111,0.37671131,0.564285714,1.666666667,0.543799603,4.666666667,0.607669643,0.667206349,,0.5,,0.25,1.666666667,3.333333333,1.666666667,1.666666667,1.666666667,1.666666667,,0.860449735,0.138888889,1.666666667,0.556919643
344,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
345,1.270833333,0.854385965,,1.25,4.5,0.54939693,1.583333333,0.5,1.46619152,1.388888889,4.5,1.111111111,0.875,0.5,1.253099415,1.305631579,0.2,0.771929825,0.931578947,0.2,2.083333333,0.875,1.34870614,,0.354385965,,,1.287333333,4.5,4.5,4.5,1.038333333,1.979166667,,0.742068713,0.631578947,0.758289474,1.083333333
346,,,,,,,,,,5,,,,5,,,,,5,,5,,,,,,,,,,,,,,,,5,
347,4,,,4,4,,,,4,,4,,,4,,,,,,,4,,,,,,,,4,,,,,,,,,
348,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,
349,1.239965986,0.187255681,0.244556878,1.31630291,1.418926724,0.690060447,4,0.149122807,1.018770934,1.013470825,4,1.106741071,0.168500839,0.9036986,0.913697905,0.214458158,0.362550479,0.791951366,0.503513839,0.566962919,4,0.707735013,0.558501844,0.21627907,0.368769125,0.305997552,0.249464504,4,4,4,0.814375514,1.405544014,1.450992063,0.158139535,0.764511523,0.229928018,0.990538077,0.645074234
350,2.125,0.274169909,0.252927312,0.625,1.625,0.66091801,1.625,0.240492694,0.625,1,4,1.011580916,0.394559979,0.625,0.586936432,0.558286585,0.422958314,0.5,0.560178654,0.550654516,3.375,1,0.743916856,0.174740026,0.365950478,0.250336001,0.342919212,1.75,3.375,3,2.25,0.625,2.25,0.371429756,0.625,0.212465209,1.25,0.679142445
351,,,,1.666666667,1.666666667,,1.666666667,,2.5,3,3,1.666666667,,,,3,,,,,,,3,,,,,,3,,3,,,,2.5,,,
352,,,,5,5,,2.25,5,5,5,5,5,,,,,,,,,5,,,,,5,,,3.625,5,,,5,,5,,,
353,1.666666667,0.073170732,0.9125,1.583333333,1.123333333,0.482758621,3.333333333,0.12195122,0.892080179,1.666666667,3.333333333,1.126419026,0.112699748,1.666666667,1.421966794,1.75,1,1.44207233,3.333333333,2.266666667,3.333333333,1.037777778,1.102132199,0.326558266,0.669345544,0.207317073,0.664634146,1.081720166,1.666666667,0.806068358,0.785185185,1.666666667,1.666666667,0.103448276,1.666666667,0.807232969,1.666666667,0.984317354
354,4,,0.580603448,1.289272031,0.87940613,0.482758621,4,,0.677203065,1.028017241,4,4,0.103448276,1.202586207,4,0.172413793,,0.825402299,4,0.557471264,4,1.022988506,0.172413793,,0.768199234,,,0.311781609,1.844061303,0.857471264,1.225095785,2.656264368,4,0.103448276,4,0.448275862,1.029693487,0.795977011
355,2.5,0.428685864,0.400843254,2.5,1.418367347,0.1848062,1.588792293,0.435019841,1.344370827,0.834986369,5,2.5,0.367064951,1.030019566,0.752814327,2.5,0.542254785,2.5,1.606729497,0.663842,5,1.659347443,1.722361111,0.238690476,1.410003307,0.15625,,0.754761905,5,2.5,1.577414021,0.496113436,1.37099128,0.588235294,2.5,0.309318217,1.05331384,2.5
356,2.222222222,,,1.666666667,,,4,,1.666666667,,4,2.5,,,,,,2.5,,2.5,,2.5,,2.5,,,,,4,,2.5,,2.222222222,,1.666666667,4,,4
357,2.683333333,0.132864935,0.312889233,1.7,1.083333333,0.3,2.333333333,0.45,1.25,1.166666667,3.7,0.933333333,0.3,0.383333333,0.416666667,0.166666667,0.316666667,0.15,0.233333333,0.261077847,2.283333333,1.416666667,0.15,0.15,0.15,0.45,0.15,0.307527819,2.533333333,0.266666667,0.865207075,0.305696099,2.366666667,0.228409521,0.3,0.566666667,0.396875156,1.016666667
358,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
359,1.567602041,,,,1.289115646,,2,,0.714285714,0.920634921,4.5,2.5,,,2.5,,,1.278486395,0.666666667,0.666666667,2.5,0.682539683,,0.738095238,0.714285714,,,1.666666667,2,1.349206349,0.666666667,,1.31462585,0.714285714,1.428571429,,,0.738095238
360,4,0.363636364,,0.68961039,0.363636364,,0.781412338,0.714285714,1.428571429,0.9,4,4,0.714285714,0.875,0.714285714,,,0.875,0.712878788,0.9,0.979978355,,,0.714285714,,,,,0.810822511,0.272727273,0.363636364,0.272727273,4,,0.895048701,0.9,,0.9
361,2.2125,,,1.025,1.4625,,4.666666667,,,0.7,5,0.9,,0.8,1.875,,,0.875,0.7,0.7,0.9,,,,,,,,5,0.8,3.266666667,1.25,0.8375,,,0.975,0.8,0.975
362,3,0.2,0.1,1.666666667,1.666666667,0.111111111,1.333333333,1,3.333333333,0.957236842,3.333333333,1.574087634,0.695707071,1.666666667,0.908730159,1,0.5996633,0.483343776,0.438596491,0.207992203,1.666666667,1.333333333,1,,1.25,,0.454545455,0.311111111,3,1.018300882,0.361580719,0.306432749,1.501879699,,1.666666667,0.682373737,0.760185185,0.745614035
363,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
364,2.3,0.184762095,0.494962243,0.8,0.8,0.219319417,2.8,0.47399784,0.986293832,0.7,3.6,0.8,0.287431275,0.8,0.574723454,0.299805278,0.250754981,0.409828854,0.7,0.7,0.8,0.812743859,0.515544726,0.186220583,0.290068464,0.206528634,0.30872515,0.222773304,2.9,0.8,0.8,0.580539239,0.8,0.249302781,0.687937211,0.7,0.8,0.7
365,5,0.129568106,0.093023256,0.971794872,5,0.343080756,5,0.397407878,0.779487179,5,5,0.832933567,0.367275418,0.739316239,1.666666667,0.334247572,0.272425249,0.856450368,0.9455226,1.185897436,5,5,1.666666667,0.135531136,0.730202922,0.663500175,0.429948315,0.514848167,5,0.748626491,5,0.71710146,5,0.753720463,0.608974359,0.712837299,0.362034895,0.928759577
366,4.75,,,1.8125,0.833333333,,4.75,,0.833333333,2.25,4.75,0.902777778,,,0.833333333,,,1.666666667,2.25,4.75,0.833333333,2.5,,0.833333333,,,,,1.85,0.902777778,2.5,,2.5,,0.833333333,2.25,,2.25
367,2.458333333,0.593290683,1.036530444,5,5,0.292814691,5,1.306571315,1.318277011,1.022824481,5,1.130268844,1.119272922,0.546524043,1.792613636,0.35736499,0.472974966,1.890151515,0.924593702,0.692874159,1.622674851,5,0.435718626,0.383550184,0.384426793,0.253710181,0.448606804,0.660662557,5,1.22479904,5,1.113903687,2.166666667,0.238000069,0.507761482,1.555474492,0.371730263,1.48394657
368,3.320987654,0.227315194,0.185185185,1.111111111,0.802469136,0.285211417,3.024691358,0.49382716,1.592592593,1.543209877,4.864197531,0.864197531,0.24691358,0.49382716,0.12345679,0.49382716,0.296035806,0.185185185,0.925925926,0.555555556,3.012345679,1.666666667,0.555555556,0.12345679,0.987654321,0.061728395,0.251592205,0.37037037,2.098765432,1.839506173,1.111111111,0.185185185,1.913580247,0.14083038,1.777777778,0.617283951,0.33691062,1.172839506
369,5,0.146510219,0.435533329,2.5,2.5,0.175601911,5,0.266070162,0.909142041,2.5,5,2.5,0.200664954,0.684909777,0.788484292,0.281191538,0.228523922,0.603891269,0.812868217,0.274276545,2.5,0.759574809,0.341371718,0.200771523,2.5,0.252754319,0.655908285,0.52080413,5,2.5,0.629193866,0.381754356,2.5,0.216042695,2.5,0.325887393,0.32728391,0.605434517
370,5,,,,,,5,,,5,5,,,,,,,,5,5,,,,,,,,,,,,,,,,5,,5
371,1.25,0.326834013,0.390980689,2.5,1.25,0.704314892,3.75,0.721554449,2.5,0.592539574,5,0.958535024,1.25,0.774182608,0.656797358,0.439833654,1.25,0.711533224,0.4410143,0.291201062,3.75,1.25,0.399125149,0.444048579,0.39716673,0.279841589,0.356581751,1.25,2.5,0.805935529,1.25,0.480240463,2.5,0.189558189,1.25,0.385852675,0.570093722,0.794420979
372,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
373,3.333333333,0.321823296,0.237040952,0.833333333,1.666666667,0.39054763,3.333333333,0.334809694,2.5,0.833333333,5,1.019934936,0.833333333,0.833333333,0.476370349,0.451778899,0.43180835,0.303835854,0.833333333,0.833333333,3.333333333,0.833333333,0.833333333,0.155964203,0.46236104,0.166237866,0.357909561,0.833333333,3.333333333,3.333333333,1.666666667,0.593617787,1.666666667,0.293473666,0.774100367,0.462350816,0.462886961,0.833333333
374,2.5,0.470314637,0.333603721,2.5,2.5,0.691987082,5,0.49291939,2.5,1.056563313,2.5,2.5,0.357063565,0.666432355,0.597147854,0.387553098,0.340829325,0.460142604,0.63478346,0.278553852,5,0.665030547,0.49336634,0.269597508,0.397574537,0.331198897,0.359742651,0.589335019,2.5,2.5,1.018633113,2.5,5,0.191063254,2.5,0.265294866,2.5,0.518056567
375,4.75,0.33180649,0.237764401,2.375,1.125,0.265436453,4.75,2.375,1.25,1.25,4.75,0.953335821,1.125,1.125,0.683603924,0.194366905,0.301321419,0.785421011,0.601827212,0.480689099,2.375,1.125,0.253818025,0.541528543,0.343814518,0.32763265,0.353411255,1.25,2.25,0.879657298,0.768713661,0.399188922,3.5,0.318726102,0.525911008,1.125,0.336890016,2.375
376,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,5,,,,,,
377,5,,,,,,,,5,,5,,,,,,,,,,5,,,,,,,,,5,,,,,5,,,
378,4.5,0.492534163,0.390225311,1.644452327,1.840828924,0.659873966,4.5,0.967302019,4.5,4.5,4.5,1.698500882,1.251493748,0.810400357,0.546723634,0.621148546,0.379972417,0.365983991,1.135030864,0.54038513,4.5,4.5,4.5,0.380433113,0.784295367,0.214529681,0.795384315,0.897553311,1.954585538,4.5,1.331618113,0.530639029,1.632901518,0.239850038,1.50212808,0.680719075,0.799274234,0.883918
379,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,5,5,,,,,,,,5,
380,3,,,,,,3,,,3,3,,,,,,,,3,3,,,,,,,,,,,,,,,,3,,3
381,3,0.502681414,0.566529383,1,1.150576923,1,4,1.851851852,2,1.663178752,5,1.107387996,0.55493016,3,1.445667077,0.408055881,1.019036427,0.635479558,0.682554309,0.734043147,4,1.15027091,1.230589217,0.614530291,0.779674685,0.258600012,0.233814635,3,1,3,1,1,4,0.221775899,3,0.672883079,1,1.021787719
382,5,,,5,4.166666667,,5,,3.75,,2.5,4.166666667,,,,,,,5,,,,,3.75,,,,,5,,,,5,,,,,5
383,4,,0.375,0.9,,0.6375,0.8875,,1.7875,1.39375,4,,,,,4,,,0.8,0.8,0.825,,4,,,,,,4,4,4,,0.8875,,0.65,0.625,,0.7125
384,3.333333333,0.299386392,0.41212307,1.666666667,1.175915374,1.666666667,3.333333333,1.666666667,3.333333333,0.827899203,5,1.145227072,0.427297573,1.666666667,0.592894098,0.434689323,0.239607242,0.491624736,0.530594645,0.43704564,3.333333333,1.666666667,0.502390418,0.311860132,0.538871527,0.145193466,0.368228643,0.51737565,1.666666667,1.666666667,1.666666667,0.400929705,3.333333333,0.1313908,1.666666667,0.422505771,0.553951571,1.666666667
385,1.125,0.138888889,0.537037037,0.933578987,1.124206349,0.76984127,1.25,0.111111111,0.981292517,1.086709105,4.875,0.935562376,0.111111111,1.093098958,1.119367284,0.138888889,0.337082507,0.399270125,0.558815193,0.567287887,4.875,0.637503401,0.553666667,,0.25,,0.25,2.5,2.375,1.25,0.704076097,2.375,1.25,,0.716071429,0.138888889,1.25,0.544084821
386,5,0.336575109,0.726221593,1.689130906,1.630133057,0.315701933,5,0.197330934,1.142515285,1.319444189,5,1.259906728,0.738212932,0.973119556,1.071891453,0.337855018,0.40161617,5,2.02707825,0.500023067,5,1.052338669,0.496208926,0.465478098,0.509545097,1.372485817,0.478129217,0.393178751,2.015401417,1.218482906,1.140384568,5,5,1.093576794,2.047252922,0.98493007,0.507518888,0.750463085
387,5,,,,,,,,,,5,,,,,2.5,,,5,5,,,,,,,,,5,5,5,,,,2.5,,,5
388,4.75,0.643271945,0.379313852,2.5,1.588464545,0.644322055,2.5,0.739186856,1.356106136,2.25,4.75,2.5,0.497268666,1.199278631,0.797731632,0.559424689,0.567092263,2.25,0.688148405,0.482874922,4.75,4.75,2.25,0.727777778,0.7548726,0.531683059,0.639719162,0.613368802,1.904948175,1.122956019,1.231089099,2.25,2.112180984,2.25,1.240330452,0.550700775,0.53041257,2.5
389,3.625,0.100210511,0.590780531,3.625,2.5,1.125,1.125,0.419730503,3.625,0.952041804,4.75,1.125,0.585480116,2.5,1.125,0.390791784,0.138888889,0.65037594,0.403441822,0.312346094,4.75,0.746776765,0.60663127,0.207317073,0.966027875,0.207317073,0.599584893,0.791412602,2.5,1.125,1.125,0.589919598,1.125,0.12195122,0.875877193,0.584556609,0.543614499,0.841926972
390,5,,,5,,5,5,,5,,5,,,,,,,,,,5,,,,,,,,,5,5,,5,,,,,
391,2.744186047,0.11627907,0.281636922,1.709302326,1.5,0.093023256,2.88372093,0.169520241,0.906976744,0.581395349,4.244186047,1.395348837,0.11627907,0.581395349,0.465116279,0.441860465,0.23255814,0.23255814,0.697674419,0.11627907,2.755813953,0.813953488,0.23255814,0.23255814,0.348837209,0.348837209,0.23255814,0.348837209,2.779069767,1.372093023,0.872093023,0.23255814,2.069767442,0.11627907,1.593023256,0.11627907,0.348837209,0.453488372
392,2.147916667,,,1.238888889,1.530555556,,3.666666667,,2.5,1.022222222,5,1.433333333,,0.8,1.875,1.666666667,,0.875,0.7,0.7,0.9,,1.666666667,,,,,,5,1.088888889,5,1.25,1.460416667,,,0.975,0.8,1.205555556
393,5,,,1.666666667,1.5,1,1.722222222,,1.25,5,5,2.083333333,,1.5,,,,5,1.666666667,,5,5,5,,,,,,2.583333333,1.444444444,1,5,1.333333333,5,5,,1.666666667,2.5
394,2.196354167,,,1.078472222,1.479513889,,4.5,,2.5,0.780555556,5,1.033333333,,0.8,1.875,1.666666667,,0.875,0.7,0.7,0.9,,1.666666667,,,,,,5,0.872222222,3.266666667,1.25,0.993229167,,,0.975,0.8,1.032638889
395,5,,,5,,5,5,,5,,5,,,,,,,,,,5,,,,,,,,,5,5,,5,,,,,
396,1.916666667,0.464912281,0.535714286,2.125,1.875,0.207706767,1.783364662,0.535714286,1.916666667,0.712823726,5,5,0.357142857,1.916666667,0.488721805,0.441729323,,5,5,1.5,5,5,5,0.178571429,5,,,0.55952381,5,5,5,0.422619048,1.749216792,,5,0.220864662,0.756578947,1.177005013
397,1.625,,,2.5,2.5,1,2.5,0.714285714,1.291666667,2.5,2.5,5,0.833333333,0.979166667,2.5,0.5,0.555555556,0.668154762,0.5,,2.5,1.291666667,,,0.833333333,,,0.5,2.5,1.25,0.86875,,1.416666667,,0.625,,0.71875,1.166666667
398,1.75,,,1.677777778,1.75,,3.75,,1.666666667,1.783333333,3.75,1.944444444,,,1.75,,1,1.75,1.666666667,,2,,,2,,,1.5,,1.75,1.666666667,2,,3.75,2,,1.5,,2.5
399,4.833333333,1.5,1.126614987,3.166666667,3.166666667,0.225223614,3.166666667,1.189814815,1.204034392,1.5,1.666666667,3.333333333,0.30546761,1.5,1.245535714,0.23618566,0.904037929,1.666666667,0.823939043,1.114583333,1.367956349,1.666666667,0.32279298,3.333333333,0.227719156,0.315238678,1.5,1.189814815,1.5,0.833183064,1.171296296,0.520449155,3.166666667,0.461161388,0.761343015,1.34375,0.387475098,4.833333333
400,5,,0.375,0.9,,0.6375,0.8875,,1.7875,1.39375,5,,,,,5,,,0.8,0.8,0.825,,5,,,,,,5,5,5,,0.8875,,0.65,0.625,,0.7125
401,3.5,,,3.5,3.5,,3.5,,,,3.5,,,,,,,,,,,2.5,,,,,,,3.5,,,3.5,,,,,,
402,3.333333333,0.29728149,0.291432278,1.666666667,1.666666667,0.687143815,3.333333333,0.583749491,1.666666667,1.666666667,5,1.666666667,0.478845296,1.159076836,3.333333333,0.275510484,0.501453239,1.666666667,0.783343367,0.71320038,3.333333333,1.126460841,0.35509048,0.430555556,0.475085462,0.331343785,0.868895081,0.561202686,1.666666667,0.877825647,0.95589211,0.593083458,3.333333333,0.516842634,0.647358199,0.4133789,0.431863736,0.945233008
